Line	Spkr	StTime	Content	EnTime
805	ATL_se0_ag1_f_01	1133.6905	[You can't say-]	1134.6147
806	ATL_int_01	1134.0875	[I wo- I would] hope she would know to do that shit. God damn. <laugh>	1138.9586
807	ATL_se0_ag1_f_01	1139.0206	I don't know. You can't judge them and all that stuff, but	1142.3453
808	ATL_int_01	1142.6029	I'm not [judging nobody.]	1143.6684
809	ATL_se0_ag1_f_01	1142.9364	[I don't-]	1143.4264
810	ATL_se0_ag1_f_01	1143.4264	(pause 0.24)	1143.6684
811	ATL_se0_ag1_f_01	1143.6684	Yeah. I'm preventing it the best way I can. Like	1146.6519
812	ATL_se0_ag1_f_01	1147.5079	why? I just wanna know why you feel like	1149.8668
813	ATL_se0_ag1_f_01	1149.8668	(pause 0.67)	1150.5368
814	ATL_se0_ag1_f_01	1150.5368	dick in a booty is okay. Like	1152.4100
815	ATL_se0_ag1_f_01	1152.4100	(pause 1.00)	1153.4149
816	ATL_se0_ag1_f_01	1153.4149	why? [What?]	1154.8857
817	ATL_int_01	1154.0742	[I would wanna know] too.	1155.3024
818	ATL_se0_ag1_f_01	1156.8407	[Why JJ?]	1157.9466
819	ATL_int_01	1156.8516	[A-]	1157.1405
820	ATL_int_01	1157.1405	(pause 0.19)	1157.3307
821	ATL_int_01	1157.3307	[a decent explanation.]	1158.7264
822	ATL_se0_ag1_f_01	1158.4534	[No- not] even why JJ, cause I know that's not gonna happen to him. [But-]	1161.1845
823	ATL_int_01	1161.0543	[I get] that. I get that.	1162.2452
824	ATL_se0_ag1_f_01	1162.4809	Like why would you?	1163.4424
825	ATL_se0_ag1_f_01	1163.4424	(pause 0.82)	1164.2674
826	ATL_se0_ag1_f_01	1164.2674	<ts>	1164.4038
827	ATL_se0_ag1_f_01	1164.4038	(pause 0.95)	1165.3529
828	ATL_se0_ag1_f_01	1165.3529	What's the matter?	1166.2771
829	ATL_int_01	1166.5642	I don't know. I'm curious too.	1168.2266
830	ATL_int_01	1168.2266	(pause 5.34)	1173.5629
831	ATL_int_01	1173.5629	<laugh>	1174.3135
832	ATL_int_01	1174.3135	(pause 2.61)	1176.9187
833	ATL_int_01	1176.9187	What's another thing we could talk about?	1178.8357
834	ATL_se0_ag1_f_01	1179.5629	I don't even know [like],	1181.2935
835	ATL_int_01	1180.7601	[<laugh>]	1182.2239
836	ATL_se0_ag1_f_01	1181.6967	[that just threw me.]	1182.8070
837	ATL_int_01	1183.6816	<laugh> [Shit.]	1185.3046
838	ATL_se0_ag1_f_01	1185.0729	[Huh.]	1185.7986
839	ATL_int_01	1186.2142	Nah, that was real.	1187.1384
840	ATL_se0_ag1_f_01	1187.9510	Mm-mm.	1188.8318
841	ATL_int_01	1189.9483	Yep, you never try to play no [instrument?]	1192.0033
842	ATL_se0_ag1_f_01	1191.3086	[<cough>]	1192.0157
843	ATL_se0_ag1_f_01	1192.6112	Never try to play who?	1193.8021
844	ATL_int_01	1193.9200	A instrument?	1194.6581
845	ATL_int_01	1194.6581	(pause 0.46)	1195.1142
846	ATL_int_01	1195.1142	You wasn't in band, or no shit?	1196.4756
847	ATL_se0_ag1_f_01	1197.0295	Man, I tried to play the flute.	1198.8159
848	ATL_se0_ag1_f_01	1198.8159	(pause 0.62)	1199.4362
849	ATL_se0_ag1_f_01	1199.4362	[That] didn't work out.	1200.4224
850	ATL_int_01	1199.4548	[Hm.]	1199.9014
851	ATL_int_01	1200.5217	Okay.	1201.0303
852	ATL_se0_ag1_f_01	1201.2040	The recorder, boy I was the shit on the recorder boy. In fifth grade-	1206.3765
853	ATL_int_01	1206.4881	Yeah.	1206.8541
854	ATL_se0_ag1_f_01	1206.8913	<laugh>	1207.8155
855	ATL_se0_ag1_f_01	1207.8155	(pause 0.45)	1208.2669
856	ATL_se0_ag1_f_01	1208.2669	So I tried to advance [to the flute.]	1210.5466
857	ATL_int_01	1209.3309	[I ain't gonna lie.] I knew a couple of little notes on the recorder too. I was turnt for a second and then it just started getting advanced.	1215.7217
858	ATL_int_01	1216.5280	It just started	1217.3592
859	ATL_int_01	1217.3592	(pause 0.53)	1217.8927
860	ATL_int_01	1217.8927	turning into some other flute type stuff, like nah, /??/ with a recorder.	1221.7775
861	ATL_int_01	1221.7775	(pause 1.08)	1222.8568
862	ATL_int_01	1222.8568	Oh, snap. What if somebody brought again, a old school	1226.7726
863	ATL_int_01	1226.7726	(pause 0.72)	1227.4921
864	ATL_int_01	1227.4921	elementary school recorder and putting 'em on a trap beat.	1230.5440
865	ATL_se0_ag1_f_01	1231.5426	Boy that'd be fire, if they all playing it together.	1234.6831
866	ATL_int_01	1234.6831	Ooh. You'd get a couple of 'em.	1236.6804
867	ATL_se0_ag1_f_01	1237.5010	How you got a [roll with no weed?]	1239.5852
868	ATL_int_01	1238.2888	[<humming>]	1239.7651
869	ATL_se0_ag1_f_01	1241.7314	Bro, I knew I just had a lighter, [like]	1244.1505
870	ATL_int_01	1243.6871	Ah, man. I /??/ again.	1245.7558
871	ATL_int_01	1246.6583	<ts>	1246.8196
872	ATL_int_01	1246.8196	(pause 0.27)	1247.0925
873	ATL_int_01	1247.0925	.	1248.6122
874	ATL_int_01	1248.6122	(pause 3.81)	1252.4226
875	ATL_int_01	1252.4226	Oh my gosh. Let's see,	1254.0725
876	ATL_int_01	1254.0725	(pause 0.99)	1255.0588
877	ATL_int_01	1255.0588	Donald Trump is the president.	1256.6533
878	ATL_se0_ag1_f_01	1258.3047	Man, I don't even wanna speak on that. Donald Trump [is your president. Obama is my president. Okay?]	1263.8607
879	ATL_int_01	1260.4509	[<laugh> /unintelligible/]	1264.2423
880	ATL_int_01	1265.1793	[Oh, man.]	1266.4323
881	ATL_se0_ag1_f_01	1265.4490	[Obama is my] president.	1267.3007
882	ATL_int_01	1267.9104	Man.	1268.4563
883	ATL_int_01	1268.4563	(pause 0.79)	1269.2440
884	ATL_int_01	1269.2440	I'm really, you know,	1270.6335
885	ATL_int_01	1270.6335	(pause 0.89)	1271.5267
886	ATL_int_01	1271.5267	the type of person I am,	1273.1270
887	ATL_int_01	1273.1270	(pause 0.25)	1273.3813
888	ATL_int_01	1273.3813	you know. I give people the benefit of the doubt so hard.	1276.8220
889	ATL_se0_ag1_f_01	1277.8616	[Yeah?]	1278.3641
890	ATL_int_01	1278.0911	[Like], everybody. Even	1279.5736
891	ATL_int_01	1279.8298	trying, I'm like, maybe he ain't gonna do	1282.0318
892	ATL_int_01	1282.0318	(pause 0.43)	1282.4598
893	ATL_int_01	1282.4598	nothing bad at all.	1283.8740
894	ATL_int_01	1283.8740	(pause 1.02)	1284.8975
895	ATL_int_01	1284.8975	Maybe.	1285.4186
896	ATL_se0_ag1_f_01	1285.9042	Just maybe bro. Just damn maybe.	1288.5466
897	ATL_int_01	1288.7203	Just damn maybe.	1290.0602
898	ATL_int_01	1290.0602	(pause 4.47)	1294.5342
899	ATL_int_01	1294.5342	Dang bruh.	1295.4274
900	ATL_int_01	1295.4274	(pause 1.08)	1296.5067
901	ATL_int_01	1296.5067	Did they Pac Obama?	1297.7783
902	ATL_se0_ag1_f_01	1299.0207	Not that I know of.	1300.1869
903	ATL_int_01	1301.2910	Bruh, Obama wasn't- the president for eight years and he couldn't	1304.8686
904	ATL_int_01	1304.8686	(pause 0.15)	1305.0159
905	ATL_int_01	1305.0159	save black people.	1306.0628
906	ATL_int_01	1306.0628	(pause 2.03)	1308.0974
907	ATL_int_01	1308.0974	Everybody love Obama bruh.	1309.9209
908	ATL_int_01	1309.9209	(pause 0.09)	1310.0075
909	ATL_int_01	1310.0075	And I'm- bruh, Obama is not like god damn like, hey,	1313.3034
910	ATL_int_01	1313.3034	(pause 0.62)	1313.9237
911	ATL_int_01	1313.9237	you should stop fucking with black people.	1315.5612
912	ATL_int_01	1315.5612	(pause 1.62)	1317.1820
913	ATL_int_01	1317.1820	[He the president.] He coulda just say that like, now.	1319.8989
914	ATL_se0_ag1_f_01	1317.3427	[Yeah?]	1317.7192
915	ATL_int_01	1320.4855	I know y'all see me [/president/ out of this thing.]	1322.6565
916	ATL_se0_ag1_f_01	1321.4780	[But then they gonna say] he racist. Then they gonna say, why he just talking to black people? Like, da, da, da, da ,[da]	1326.5910
917	ATL_int_01	1326.4917	[You] know they gonna say that, but now, I mean he gonna help everybody [man.]	1330.7044
918	ATL_se0_ag1_f_01	1330.5688	[Yeah.]	1331.4558
919	ATL_int_01	1331.6915	<laugh>	1332.6964
920	ATL_int_01	1332.6964	(pause 2.05)	1334.7433
921	ATL_int_01	1334.7433	[He help, /??/.]	1336.0425
922	ATL_se0_ag1_f_01	1334.7930	[Some of y'all still doubt Obamacare.]	1336.9720
923	ATL_int_01	1337.2201	Some of y'all niggas still got Obama Care, but	1339.7951
924	ATL_int_01	1339.7951	(pause 1.76)	1341.5578
925	ATL_int_01	1341.5578	I think that's really what it- they try to make it.	1343.9086
926	ATL_int_01	1343.9086	(pause 0.91)	1344.8205
927	ATL_int_01	1344.8205	Obamacare be like, okay.	1346.5138
928	ATL_int_01	1346.5138	(pause 1.14)	1347.6508
929	ATL_int_01	1347.6508	He was fucking with Obamacare now we got you.	1349.9831
930	ATL_se0_ag1_f_01	1350.4731	Right.	1350.9011
931	ATL_int_01	1350.9321	But not /yet/.	1351.8981
932	ATL_int_01	1351.8981	(pause 0.16)	1352.0548
933	ATL_int_01	1352.0548	Anyway,	1352.6640
934	ATL_int_01	1352.6640	(pause 0.36)	1353.0225
935	ATL_int_01	1353.0225	It's tougher now.	1354.1402
936	ATL_int_01	1354.1402	(pause 4.26)	1358.3960
937	ATL_int_01	1358.3960	But then the same thing I see about the Obamacare now	1361.2198
938	ATL_int_01	1361.2198	(pause 0.25)	1361.4682
939	ATL_int_01	1361.4682	means and shit like that, now they switching it to the Donald Trump meanings and shit.	1365.6986
940	ATL_se0_ag1_f_01	1366.4324	Yeah.	1366.9348
941	ATL_int_01	1367.2759	Like, oh, shit, you know. I'm the mother fucking president now so.	1370.8674
942	ATL_int_01	1370.8674	(pause 0.99)	1371.8617
943	ATL_int_01	1371.8617	You know.	1372.5977
944	ATL_int_01	1372.5977	(pause 0.66)	1373.2573
945	ATL_int_01	1373.2573	Get rid of the school debts, or some shit like that.	1375.8812
946	ATL_int_01	1375.8812	(pause 2.12)	1377.9996
947	ATL_int_01	1377.9996	[Bernie Sanders woulda been tight.]	1379.7226
948	ATL_se0_ag1_f_01	1378.3021	[I hope he just chill.]	1379.9397
949	ATL_se0_ag1_f_01	1380.1443	Right.	1380.7770
950	ATL_se0_ag1_f_01	1380.7770	(pause 0.35)	1381.1244
951	ATL_se0_ag1_f_01	1381.1244	He just would've been laid-back,	1382.6999
952	ATL_se0_ag1_f_01	1382.6999	(pause 0.12)	1382.8178
953	ATL_se0_ag1_f_01	1382.8178	old as hell.	1383.7544
954	ATL_int_01	1384.1160	Old as hell, but he was gonna have some	1386.0389
955	ATL_int_01	1386.0389	(pause 0.24)	1386.2746
956	ATL_int_01	1386.2746	Yoda's type stuff.	1387.8253
957	ATL_se0_ag1_f_01	1388.7371	Yeah.	1389.1962
958	ATL_se0_ag1_f_01	1389.1962	(pause 2.13)	1391.3271
959	ATL_se0_ag1_f_01	1391.3271	<ts>	1391.4993
960	ATL_se0_ag1_f_01	1391.4993	(pause 0.07)	1391.5727
961	ATL_se0_ag1_f_01	1391.5727	I be trying to either get too deep into politics and stuff. I be listening to it-	1395.8226
962	ATL_int_01	1396.2153	Mm-hm.	1396.5998
963	ATL_se0_ag1_f_01	1396.6246	but I don't really be-	1397.7164
964	ATL_se0_ag1_f_01	1397.7164	(pause 0.68)	1398.3987
965	ATL_se0_ag1_f_01	1398.3987	I don't never really have a response.	1400.6873
966	ATL_int_01	1400.9667	Nah, me neither. I don't even know what the heck is going on over there. I think they just	1404.8391
967	ATL_int_01	1404.8391	(pause 0.84)	1405.6827
968	ATL_int_01	1405.6827	passing bills. And	1406.8612
969	ATL_int_01	1406.8612	(pause 1.60)	1408.4572
970	ATL_int_01	1408.4572	making paper	1409.6419
971	ATL_int_01	1409.6419	(pause 0.52)	1410.1630
972	ATL_int_01	1410.1630	you know, more than what it is, or whatever.	1411.9990
973	ATL_se0_ag1_f_01	1412.5449	And then they talking about,	1413.5249
974	ATL_se0_ag1_f_01	1413.5249	(pause 0.81)	1414.3331
975	ATL_se0_ag1_f_01	1414.3331	somebody need to put Obama on the twenty-five dollar bill.	1417.2547
976	ATL_se0_ag1_f_01	1417.2547	(pause 0.42)	1417.6765
977	ATL_se0_ag1_f_01	1417.6765	Where is Obama on the twenty-five dollar [bill?]	1419.7668
978	ATL_int_01	1419.7255	[That] would be kind of turnt [though.]	1421.3442
979	ATL_se0_ag1_f_01	1420.7735	[<laugh>]	1421.4930
980	ATL_int_01	1421.5427	<laugh>	1422.1754
981	ATL_int_01	1422.1754	(pause 0.68)	1422.8577
982	ATL_int_01	1422.8577	Obama get the twenty-five dollar bill.	1424.6193
983	ATL_se0_ag1_f_01	1424.7309	Right.	1425.1838
984	ATL_int_01	1425.9485	You know they gonna say something about that, but it ain't that big of a deal.	1428.9445
985	ATL_se0_ag1_f_01	1429.2736	<ts>	1429.5093
986	ATL_int_01	1430.4274	[What- where Harriet Tubman sposta be?] The new twenty?	1433.0015
987	ATL_se0_ag1_f_01	1430.4460	[It's not. But the way that-]	1431.9967
988	ATL_se0_ag1_f_01	1433.7831	<laugh> Right. [<laugh>]	1435.6582
989	ATL_int_01	1435.4380	[I think] that's	1436.0072
990	ATL_int_01	1436.0997	/what is it/.	1436.9319
991	ATL_se0_ag1_f_01	1437.2151	Right.	1437.8540
992	ATL_int_01	1440.2708	We get twenty-five,	1441.4659
993	ATL_int_01	1441.4659	(pause 1.78)	1443.2461
994	ATL_int_01	1443.2461	I'm'a be cool.	1444.2014
995	ATL_int_01	1444.2014	(pause 1.22)	1445.4171
996	ATL_int_01	1445.4171	[Cause you know Benjamin Franklin.]	1447.2036
997	ATL_se0_ag1_f_01	1445.4481	[<laugh>]	1446.5585
998	ATL_int_01	1448.1606	Nah, not Franklin. Um,	1449.8224
999	ATL_int_01	1449.8224	(pause 0.17)	1449.9881
1000	ATL_int_01	1449.9881	Abraham Lincoln, what? He on the five dollar bill?	1452.3600
1001	ATL_se0_ag1_f_01	1453.8381	I thought he was on the one dollar.	1455.2833
1002	ATL_int_01	1455.8044	I thought that was George Washington.	1457.0331
1003	ATL_se0_ag1_f_01	1457.2559	Oh yeah, uh-huh.	1458.4592
1004	ATL_int_01	1460.1172	I think so.	1460.7437
1005	ATL_se0_ag1_f_01	1465.1992	You know better than me.	1466.2599
1006	ATL_int_01	1466.5390	Let me see what the time is.	1468.1207
1007	ATL_se0_ag1_f_01	1468.2014	Eleven thirteen.	1469.5598
1008	ATL_int_01	1470.1182	Let me see what that means on this, um, timer.	1472.5080
1009	ATL_int_01	1472.5080	(pause 2.05)	1474.5549
1010	ATL_int_01	1474.5549	<sigh> That is some pretty good conversation though.	1477.1498
1011	ATL_se0_ag1_f_01	1478.4956	Right.	1478.7995
1012	ATL_int_01	1481.2435	Alright.	1481.7831
1013	ATL_int_01	1481.7831	(pause 0.58)	1482.3662
1014	ATL_int_01	1482.3662	Gonna have the paperwork /unintelligible/.	1484.9283
1015	ATL_int_01	1484.9283	(pause 0.50)	1485.4322
1016	ATL_int_01	1485.4322	Oh,	1486.2696
1017	ATL_int_01	1486.2696	(pause 0.78)	1487.0450
1018	ATL_int_01	1487.0450	my phone just died.	1488.2731
1019	ATL_se0_ag1_f_01	1492.0463	As always.	1493.3180
1020	ATL_int_01	1493.9878	Oh yeah, I can see wha- how much time is on the actual recorder.	1497.0166
1021	ATL_int_01	1497.0166	(pause 2.04)	1499.0574
1022	ATL_int_01	1499.0574	Ooh, don't drop it.	1499.8006
1023	ATL_se0_ag1_f_01	1499.9382	Mm-mm.	1500.5957
1024	ATL_int_01	1501.0255	Twenty-five minutes? [<laugh>]	1504.1021
1025	ATL_se0_ag1_f_01	1502.2661	[<laugh>]	1504.3751
1026	ATL_int_01	1505.2931	Oh you gotta /??/ that's unreal.	1507.1850
1027	ATL_int_01	1507.1850	(pause 0.74)	1507.9249
1028	ATL_int_01	1507.9249	/unintelligible/.	1508.9650
1029	ATL_int_01	1508.9650	(pause 11.50)	1520.4646
1030	ATL_int_01	1520.4646	What kind of workouts should we do?	1521.8478
1031	ATL_se0_ag1_f_01	1522.9767	I don't be working out.	1524.0870
1032	ATL_se0_ag1_f_01	1524.0870	(pause 0.73)	1524.8190
1033	ATL_se0_ag1_f_01	1524.8190	I'm too little.	1525.6350
1034	ATL_se0_ag1_f_01	1525.6350	(pause 0.13)	1525.7650
1035	ATL_se0_ag1_f_01	1525.7650	I need to eat.	1526.5933
1036	ATL_int_01	1528.1145	Man, you lucky.	1529.4916
1037	ATL_int_01	1529.4916	(pause 1.02)	1530.5088
1038	ATL_int_01	1530.5088	You lucky, you don't gotta workout and you look like that.	1533.0352
1039	ATL_int_01	1533.0352	(pause 1.27)	1534.3068
1040	ATL_int_01	1534.3068	I don't gotta workout and I look like this.	1536.8190
1041	ATL_int_01	1536.8190	(pause 0.73)	1537.5527
1042	ATL_int_01	1537.5527	I be [still trying to workout-]	1539.1537
1043	ATL_se0_ag1_f_01	1537.5964	<ts>	1537.7062
1044	ATL_se0_ag1_f_01	1537.7062	(pause 0.21)	1537.9125
1045	ATL_se0_ag1_f_01	1537.9125	[I wanna workout, but I] wanna gain some weight, then workout.	1541.0574
1046	ATL_int_01	1542.5585	I was waiting on that too. [When I gain weight-]	1544.9670
1047	ATL_se0_ag1_f_01	1544.0096	[Is this fat club] right now I'm'a say /hey ms. fat/.	1546.7659
1048	ATL_int_01	1546.8031	Ah- <laugh>	1548.5709
1049	ATL_int_01	1548.5709	(pause 1.24)	1549.8133
1050	ATL_int_01	1549.8133	Yeah that's all I could say too. [<laugh>]	1552.3317
1051	ATL_se0_ag1_f_01	1551.3144	[<laugh>]	1552.3255
1052	ATL_int_01	1553.6715	/Hey ms. fat/. [<laugh>]	1555.7947
1053	ATL_se0_ag1_f_01	1554.8333	[<laugh>]	1558.3069
1054	ATL_se0_ag1_f_01	1559.2807	Why your mama have to name me directly after [her?]	1562.1607
1055	ATL_int_01	1562.0552	[I] have no idea, but I'm glad she did. /I follow [that], that's a slow move/.	1566.2693
1056	ATL_se0_ag1_f_01	1564.8923	[<laugh>]	1565.2148
1057	ATL_se0_ag1_f_01	1566.3561	You blush. She love you, [like-]	1568.3839
1058	ATL_int_01	1568.2914	[She] love me like a mother. [/unintelligible/.]	1572.8524
1059	ATL_se0_ag1_f_01	1570.3774	[Hey.]	1571.1156
1060	ATL_se0_ag1_f_01	1571.1156	(pause 1.11)	1572.2259
1061	ATL_se0_ag1_f_01	1572.2259	[<laugh>]	1573.5347
1062	ATL_se0_ag1_f_01	1574.0681	Both of y'all just p-	1575.3125
1063	ATL_int_01	1575.5320	[/unintelligible/.]	1577.2148
1064	ATL_se0_ag1_f_01	1575.8181	[<laugh>]	1577.1714
1065	ATL_se0_ag1_f_01	1577.7366	[<laugh>]	1579.9112
1066	ATL_int_01	1579.8386	[You] need a pat pat pat out of this motherfucker.	1582.1027
1067	ATL_se0_ag1_f_01	1582.0926	<laugh>	1582.6300
1068	ATL_int_01	1582.9247	/unintelligible/.	1584.1701
1069	ATL_se0_ag1_f_01	1584.2569	<laugh>	1585.2866
1070	ATL_int_01	1586.1674	Can't wait.	1586.7380
1071	ATL_se0_ag1_f_01	1588.0158	/RD-NAME-3/	1588.8966
1072	ATL_se0_ag1_f_01	1588.8966	(pause 0.37)	1589.2644
1073	ATL_se0_ag1_f_01	1589.2644	/RD-NAME-2/.	1590.1514
1074	ATL_int_01	1591.2322	I'm been thinking about Peyton	1592.5023
1075	ATL_int_01	1592.5023	(pause 0.37)	1592.8683
1076	ATL_int_01	1592.8683	[lately.]	1593.4948
1077	ATL_se0_ag1_f_01	1593.0668	[<gasp>]	1593.4390
1078	ATL_se0_ag1_f_01	1593.9786	Peyton.	1595.1448
1079	ATL_se0_ag1_f_01	1595.1448	(pause 0.27)	1595.4133
1080	ATL_se0_ag1_f_01	1595.4133	Mm.	1596.2631
1081	ATL_int_01	1596.3127	That could go smooth for a boy or a girl.	1598.5121
1082	ATL_se0_ag1_f_01	1600.9667	I know a little boy Peyton. I know two little boy Peytons	1604.3100
1083	ATL_int_01	1604.5147	Oh yeah?	1605.1164
1084	ATL_se0_ag1_f_01	1605.2219	Mm-hm.	1605.7739
1085	ATL_int_01	1605.7863	Oh that's the /??/, man.	1607.2626
1086	ATL_int_01	1607.2626	(pause 1.90)	1609.1625
1087	ATL_int_01	1609.1625	Peyton /RD-NAME-1/ though,	1610.3225
1088	ATL_int_01	1610.3225	(pause 0.87)	1611.1930
1089	ATL_int_01	1611.1930	That sound like a motherfucker right there.	1612.7501
1090	ATL_se0_ag1_f_01	1612.7930	Peyton Emmanuel.	1614.6911
1091	ATL_int_01	1615.1253	Ooh, Emmanuel. That's-	1617.4375
1092	ATL_int_01	1617.4375	(pause 0.08)	1617.5213
1093	ATL_int_01	1617.5213	that's pretty fire right there. Peyton Emmanuel /RD-NAME-1/.	1620.0956
1094	ATL_se0_ag1_f_01	1621.2742	My son name is so ratchet.	1623.2653
1095	ATL_int_01	1623.5754	What are-	1624.0282
1096	ATL_se0_ag1_f_01	1624.9109	/Well what/-	1625.6180
1097	ATL_se0_ag1_f_01	1625.6180	(pause 0.40)	1626.0142
1098	ATL_se0_ag1_f_01	1626.0142	/RD-NAME-2/ name go like, /RD-NAME-2/	1628.4123
1099	ATL_int_01	1628.5396	[<laugh>]	1629.0110
1100	ATL_se0_ag1_f_01	1628.5596	[/RD-NAME-4/]	1630.1523
1101	ATL_int_01	1630.4891	[Hey!]	1633.0479
1102	ATL_se0_ag1_f_01	1632.0770	[/RD-NAME-5/]	1633.9927
1103	ATL_se0_ag1_f_01	1634.0967	Then /RD-NAME-3/	1634.9976
1104	ATL_int_01	1635.0009	<laugh>	1636.5576
1105	ATL_int_01	1636.5576	(pause 0.88)	1637.4381
1106	ATL_int_01	1637.4381	I kind of like that though.	1638.8710
1107	ATL_se0_ag1_f_01	1638.9950	I told that man, /??/.	1640.5768
1108	ATL_se0_ag1_f_01	1640.5768	(pause 0.17)	1640.7434
1109	ATL_se0_ag1_f_01	1640.7434	I mean I told that man /RD-NAME-2/, if it be a little boy,	1643.4615
1110	ATL_se0_ag1_f_01	1643.4615	(pause 0.19)	1643.6552
1111	ATL_se0_ag1_f_01	1643.6552	<ts>	1643.8165
1112	ATL_se0_ag1_f_01	1643.8165	(pause 0.12)	1643.9343
1113	ATL_se0_ag1_f_01	1643.9343	Yeah.	1644.5856
1114	ATL_se0_ag1_f_01	1644.5856	(pause 0.21)	1644.7965
1115	ATL_se0_ag1_f_01	1644.7965	I let you name him.	1645.8324
1116	ATL_int_01	1645.8461	Ay.	1647.6685
1117	ATL_se0_ag1_f_01	1647.6685	Man and it came around to be a little boy.	1649.8661
1118	ATL_int_01	1651.0198	What you was gonna- If it wasn't a- If it was a girl, what you were gonna name-	1654.6551
1119	ATL_se0_ag1_f_01	1654.5945	<ts> I don't know. I ain't even have no girl names in my head.	1657.3734
1120	ATL_int_01	1657.5967	Yeah, you just knew it was a boy.	1659.1412
1121	ATL_int_01	1659.1412	(pause 4.58)	1663.7208
1122	ATL_int_01	1663.7208	That sound crazy. I always hear like a lot of females say they rather have a boy than a girl (laughing).	1669.0136
1123	ATL_se0_ag1_f_01	1669.1191	<laugh>	1669.7084
1124	ATL_int_01	1670.4279	Why is that though?	1671.4576
1125	ATL_se0_ag1_f_01	1671.9228	Boys easy.	1673.1510
1126	ATL_int_01	1674.4492	Boys are easy huh?	1675.6960
1127	ATL_se0_ag1_f_01	1676.6140	Boys are	1677.4086
1128	ATL_se0_ag1_f_01	1677.4086	(pause 0.20)	1677.6051
1129	ATL_se0_ag1_f_01	1677.6051	[chill.] [Boys-]	1678.9853
1130	ATL_int_01	1677.6126	[Why-]	1677.8854
1131	ATL_int_01	1677.8854	(pause 0.45)	1678.3361
1132	ATL_int_01	1678.3361	[why are females not easy?]	1679.9840
1133	ATL_se0_ag1_f_01	1680.6167	Because	1681.7329
1134	ATL_se0_ag1_f_01	1681.7329	(pause 0.48)	1682.2108
1135	ATL_se0_ag1_f_01	1682.2108	<ts> it's not a bad thing, [but] you gotta	1684.4545
1136	ATL_int_01	1683.8608	[Mm.]	1684.1027
1137	ATL_se0_ag1_f_01	1684.6510	teach them more in a sense. You gotta-	1687.3796
1138	ATL_int_01	1687.7208	Mm-hm.	1688.1116
1139	ATL_se0_ag1_f_01	1688.1922	Show them this and show them that. Boys,	1690.9835
1140	ATL_se0_ag1_f_01	1690.9835	(pause 0.50)	1691.4815
1141	ATL_se0_ag1_f_01	1691.4815	<ts>	1691.5374
1142	ATL_se0_ag1_f_01	1691.5374	(pause 0.09)	1691.6304
1143	ATL_se0_ag1_f_01	1691.6304	yeah, you gotta do the same, but it's like,	1693.6140
1144	ATL_se0_ag1_f_01	1693.6140	(pause 2.56)	1696.1727
1145	ATL_se0_ag1_f_01	1696.1727	<ts>	1696.2906
1146	ATL_se0_ag1_f_01	1696.2906	(pause 0.19)	1696.4767
1147	ATL_se0_ag1_f_01	1696.4767	I don't know. It's just-	1697.5936
1148	ATL_se0_ag1_f_01	1697.5936	(pause 0.19)	1697.7855
1149	ATL_se0_ag1_f_01	1697.7855	I don't think it's different raising them, I just feel like,	1700.3907
1150	ATL_se0_ag1_f_01	1700.3907	(pause 0.81)	1701.2033
1151	ATL_se0_ag1_f_01	1701.2033	I don't know.	1702.0548
1152	ATL_se0_ag1_f_01	1702.0548	(pause 0.15)	1702.2079
1153	ATL_se0_ag1_f_01	1702.2079	Like as far as cycles and bras and [this and body] odors. And-	1707.0048
1154	ATL_int_01	1705.2990	[Oh, snap.]	1706.5644
1155	ATL_int_01	1707.2219	Didn't even think about that [stuff.]	1708.8718
1156	ATL_se0_ag1_f_01	1708.3384	[All that] stuff.	1709.6383
1157	ATL_int_01	1711.1253	Mm, mm, mm, mm.	1712.1364
1158	ATL_se0_ag1_f_01	1713.9414	Boys,	1714.6361
1159	ATL_se0_ag1_f_01	1714.6361	(pause 0.35)	1714.9853
1160	ATL_se0_ag1_f_01	1714.9853	none of that.	1715.6924
1161	ATL_int_01	1718.8001	Mm.	1719.3211
1162	ATL_int_01	1719.3211	(pause 1.20)	1720.5183
1163	ATL_int_01	1720.5183	So y'all-	1721.2626
1164	ATL_int_01	1721.2626	(pause 1.27)	1722.5298
1165	ATL_int_01	1722.5298	y'all endure like some pains that we won't even have	1725.4700
1166	ATL_int_01	1725.4700	(pause 0.58)	1726.0531
1167	ATL_int_01	1726.0531	never experienced. And then y'all bring like, life into the world.	1730.0309
1168	ATL_int_01	1730.0309	(pause 0.74)	1730.7753
1169	ATL_int_01	1730.7753	That's amazing man.	1732.2205
1170	ATL_se0_ag1_f_01	1734.7097	Wh- what.	1735.5657
1171	ATL_se0_ag1_f_01	1735.5657	(pause 2.88)	1738.4457
1172	ATL_se0_ag1_f_01	1738.4457	It's the worst best	1740.1219
1173	ATL_se0_ag1_f_01	1740.1219	(pause 0.25)	1740.3748
1174	ATL_se0_ag1_f_01	1740.3748	craziest feeling in the world.	1742.0619
1175	ATL_int_01	1742.8249	Ah, man.	1744.2143
1176	ATL_se0_ag1_f_01	1747.1668	Mm-hm.	1747.9440
1177	ATL_se0_ag1_f_01	1747.9440	(pause 2.81)	1750.7572
1178	ATL_se0_ag1_f_01	1750.7572	/Like/ [that doggone /RD-NAME-2/.]	1752.6787
1179	ATL_int_01	1750.9605	[Women should at least be get-]	1752.3636
1180	ATL_int_01	1752.9454	Women should at least be getting paid around the same amounts as guys. If there's	1757.6162
